,Date,Entreprises,NUMBER_EMPLOYEES_CSR,AUDIT_COMMITTEE_MEETINGS,SAY_PAY_SUPPORT_LEVEL,TOT_OTHER_COMP_AW_TO_CEO_&_EQUIV,TOTAL_EXEC_PAY_AS_PCT_OPEX,TOT_SALARIES_PAID_TO_CEO_&_EQUIV,TOT_SALARIES_&_BNS_PD_TO_EXECS,TOT_N_EQTY_INCENT_GIVEN_TO_EXECS,SAY_PAY_NUMBER_OF_VOTES_FOR,TOT_EXEC_PAY_AS_PCT_SG&A_NET_R&D,TOT_OPTION_AWARDS_GIVEN_TO_EXECS,TOT_EXEC_PAY_AS_PCT_TOT_PSNL_EXP,TOT_N_EQT_INCENT_GVN_TO_CEO_&_EQ,PCT_BOD_COMP_PD_IN_STK_AWD,NUM_EXECUTIVE_CHANGES,AVERAGE_BOD_TOTAL_COMPENSATION,ESG_DISCLOSURE_SCORE,CFO_TENURE_AS_OF_FY_END,CHG_OF_CTRL_BFIT_GOLD_CHUTE_AGR,CLAWBACK_PROVISION_FOR_EXEC_COMP,GENDER_PAY_GAP_BREAKOUT,BLANK_CHECK_PREFERRED_AUTHORIZED,Unnamed: 24
313,2018-12-31,INGA NA Equity,54804.0,5.0,99.53,561000.0,0.0616,1750000.0,4157200.0,,3845.66,,,0.1215,,0.0,0.0,102555.5556,58.3333,1.6667,1.0,1.0,0.0,,
314,2019-12-31,INGA NA Equity,56196.0,5.0,93.425,561000.0,0.0474,1750000.0,3784700.0,,2143.97,,,0.0853,,0.0,1.0,119166.6667,57.0175,0.9167,1.0,1.0,0.0,,
315,2005-12-31,RI FP Equity,17602.0,6.0,,,,,,,,,,,,,,,46.6942,,0.0,0.0,,,
316,2006-12-31,RI FP Equity,17684.0,7.0,,,,,,,,,,,,,,,49.1736,,1.0,0.0,,,
317,2007-12-31,RI FP Equity,17625.0,6.0,,,0.2391,1055000.0,4144070.0,,,,,0.6839,,,0.0,207718.7273,50.8264,,1.0,0.0,,,
318,2008-12-31,RI FP Equity,18975.0,5.0,,,0.267,1100000.0,4213451.0,,,,,0.802,,,0.0,59604.0,50.8264,,1.0,0.0,,,
319,2009-12-31,RI FP Equity,18177.0,4.0,,,0.2302,1366139.0,4039590.0,,,,,0.7179,,,2.0,49446.4286,54.5455,,1.0,0.0,,,
320,2010-12-31,RI FP Equity,17926.0,4.0,,,0.1437,970000.0,2730279.0,,,,,0.4602,,,0.0,42528.0,56.6116,,0.0,0.0,0.0,,
321,2011-12-31,RI FP Equity,18308.0,4.0,,,0.1555,1000000.0,3071867.0,,,,,0.3944,,,0.0,56840.3333,57.8512,,0.0,0.0,0.0,,
322,2012-12-31,RI FP Equity,18608.0,4.0,,,0.1484,1035000.0,3542434.0,,,,,0.3849,,,0.0,58804.4615,57.8512,,0.0,0.0,0.0,,
323,2013-12-31,RI FP Equity,18596.0,4.0,,,0.1409,1100000.0,3420698.0,,,,,0.3646,,,2.0,54961.6154,58.6777,,0.0,0.0,0.0,,
324,2014-12-31,RI FP Equity,18421.0,4.0,,,0.1349,1127500.0,3210591.0,,,,,0.3539,,,0.0,64458.3333,59.5041,,0.0,0.0,0.0,,
325,2015-12-31,RI FP Equity,18237.0,5.0,,6873.0,0.1002,1532696.0,3337893.0,,,,,0.2917,,,2.0,56201.3333,57.438,,0.0,0.0,0.0,,
326,2016-12-31,RI FP Equity,18442.0,4.0,,3260.0,0.0621,950000.0,1833649.0,,,,,0.1553,,,0.0,64724.3846,62.8099,,0.0,0.0,1.0,,
327,2017-12-31,RI FP Equity,18914.0,4.0,,4110.0,0.0599,950000.0,1863900.0,,,,,0.1575,,0.0,0.0,63823.6923,64.0496,,0.0,0.0,1.0,,
328,2018-12-31,RI FP Equity,19140.0,4.0,,6355.0,0.0868,950000.0,2193075.0,0.0,,,0.0,0.1939,0.0,0.0,0.0,72708.3333,58.2645,,0.0,0.0,1.0,,
329,2019-12-31,RI FP Equity,18776.0,4.0,,7417.0,0.0903,1100000.0,2634155.0,0.0,,,0.0,0.216,0.0,0.0,0.0,75241.0,56.6116,,0.0,0.0,1.0,,
330,2005-12-31,SIE GR Equity,427000.0,,,,,,,,,,,,,,,,47.5207,,,,,,
331,2006-12-31,SIE GR Equity,398200.0,7.0,,,,,,,,,,,,,,,48.3471,,,,,,
332,2007-12-31,SIE GR Equity,427000.0,8.0,,6774.0,0.223,2199320.0,20682204.0,,,0.286,,0.154,,,5.0,142382.318,50.8264,1.417,,,,,
333,2008-12-31,SIE GR Equity,405000.0,6.0,,1300774.0,0.178,1980000.0,13850307.0,,,0.222,,0.132,,,11.0,135366.684,53.3058,2.417,,,,,
334,2009-12-31,SIE GR Equity,405100.0,6.0,,86470.0,0.146,1980000.0,15644392.0,,,0.195,,0.091,,,3.0,135976.19,50.4132,3.417,,,,,
335,2010-12-31,SIE GR Equity,360000.0,8.0,,77732.0,0.276,2175000.0,20797310.0,,,0.363,,0.186,,2.365,3.0,190898.5,52.4793,4.417,1.0,0.0,,,
336,2011-12-31,SIE GR Equity,370000.0,8.0,,29594.0,0.343,2000000.0,16491270.0,,,0.469,,0.215,,2.365,5.0,219166.65,51.2397,5.417000000000001,1.0,0.0,,,
337,2012-12-31,SIE GR Equity,367000.0,6.0,,30720.0,0.296,2000000.0,15394345.0,,,0.406,,0.186,,2.365,0.0,211772.476,52.8926,6.417000000000001,1.0,0.0,,,
338,2013-12-31,SIE GR Equity,357000.0,6.0,,30720.0,0.318,2780417.0,15259245.0,,,0.391,,0.193,,2.365,5.0,184205.292,52.0661,0.083,1.0,0.0,,,
339,2014-12-31,SIE GR Equity,348000.0,6.0,,95184.0,0.271,1845000.0,12349466.0,,,0.336,,0.162,,2.365,5.0,233326.909,51.2397,1.083,1.0,0.0,0.0,,
340,2015-12-31,SIE GR Equity,351000.0,6.0,,102000.0,0.198,1878000.0,15782000.0,,,0.273,,0.119,,2.365,3.0,243332.4,49.1736,2.083,1.0,0.0,0.0,,
341,2016-12-31,SIE GR Equity,372000.0,6.0,,102000.0,0.203,2034000.0,16476000.0,,,0.282,,0.121,,2.365,0.0,257545.25,51.6529,3.083,1.0,0.0,0.0,,
342,2017-12-31,SIE GR Equity,379000.0,6.0,,104000.0,0.243,2130000.0,18000000.0,,,0.341,,0.149,,2.365,4.0,258829.8,55.3719,4.083,1.0,1.0,0.0,,
343,2018-12-31,SIE GR Equity,385000.0,6.0,,115000.0,0.22,2162000.0,19444000.0,,,0.311,,0.138,,2.365,0.0,205987.231,56.6116,5.083,1.0,1.0,0.0,,
344,2019-12-31,SIE GR Equity,385000.0,6.0,,114000.0,0.216,2205000.0,19838000.0,,,0.305,,0.135,,2.365,2.0,245029.095,56.6116,6.082999999999999,1.0,1.0,0.0,,
345,2005-12-31,KNEBV FH Equity,,,,,,,,,,,,,,,,,,,,,,,
346,2006-12-31,KNEBV FH Equity,,,,,,,,,,,,,,,,,,,,,,,
347,2007-12-31,KNEBV FH Equity,32544.0,3.0,,,0.0499,749700.0,749700.0,,,0.0511,,,,,0.0,95214.2857,20.2479,,,,,,
348,2008-12-31,KNEBV FH Equity,34831.0,3.0,,,0.0537,754700.0,754700.0,,,0.0553,,,,,0.0,115166.6667,41.7355,,,,,,
349,2009-12-31,KNEBV FH Equity,33988.0,3.0,,,0.0501,755700.0,755700.0,,,0.0516,,0.0671,,,0.0,75550.0,43.8017,,,,,,
350,2010-12-31,KNEBV FH Equity,33755.0,3.0,,,0.0453,755700.0,755700.0,,,0.0468,,0.0612,,,0.0,137972.7273,46.6942,,,,,,
351,2011-12-31,KNEBV FH Equity,37542.0,3.0,,,0.0481,758200.0,758200.0,,,0.05,,0.0672,,,0.0,97312.5,47.9339,,0.0,0.0,,,
352,2012-12-31,KNEBV FH Equity,39851.0,3.0,,,0.0414,758700.0,758700.0,,,0.043,,0.052,,,0.0,88411.1111,50.4132,,0.0,0.0,,,
353,2013-12-31,KNEBV FH Equity,43298.0,3.0,,,0.0385,758700.0,758700.0,,,0.04,,0.0508,,,0.0,87400.0,53.71899999999999,,0.0,0.0,,,
354,2014-12-31,KNEBV FH Equity,47064.0,3.0,,,0.0102,771500.0,771500.0,,,0.0106,,0.0132,,,2.0,90988.8889,53.3058,5.6667,0.0,0.0,,,
355,2015-12-31,KNEBV FH Equity,49734.0,3.0,,,0.0265,750000.0,750000.0,,,0.0275,,0.034,,,0.0,93555.5556,52.0661,5.6667,0.0,0.0,,,
356,2016-12-31,KNEBV FH Equity,52152.0,3.0,,,0.0244,750000.0,750000.0,,,0.0254,,0.0315,,,0.0,107537.5,55.3719,5.6667,0.0,0.0,0.0,,
357,2017-12-31,KNEBV FH Equity,55075.0,3.0,,,0.1302,750000.0,750000.0,,,0.1363,,0.1689,,,0.0,111875.0,55.3719,5.6667,0.0,0.0,0.0,,
358,2018-12-31,KNEBV FH Equity,57359.0,3.0,,,0.0384,750000.0,1201500.0,,,0.0402,,0.1689,,,0.0,152262.5,54.1322,5.6667,0.0,0.0,0.0,,
359,2019-12-31,KNEBV FH Equity,59825.0,3.0,,,0.0208,750000.0,750000.0,,,0.0217,,0.1689,,,0.0,114262.5,56.1983,5.6667,0.0,0.0,0.0,,
360,2005-12-31,AI FP Equity,35900.0,,,,,,,,,,,,,,,,19.4215,,,,,,
361,2006-12-31,AI FP Equity,36900.0,3.0,,,,,,,,,,,,,,,43.3884,,,,,,
362,2007-12-31,AI FP Equity,40300.0,4.0,,,0.0645,1009000.0,4466000.0,,,,,0.3165,,,1.0,47200.0,46.6942,,,,,,
363,2008-12-31,AI FP Equity,43000.0,4.0,,,0.0574,1014000.0,4303000.0,,,0.0582,,0.2939,,,0.0,47333.3333,48.7603,,,,,,
364,2009-12-31,AI FP Equity,42300.0,4.0,,,0.0687,1024000.0,4942000.0,,,0.0698,,0.3156,,,1.0,50454.5455,45.8678,,,,,,
365,2010-12-31,AI FP Equity,43600.0,4.0,,,0.0395,1097000.0,3366000.0,,,0.0401,,0.1892,,,0.0,58181.8182,45.8678,,1.0,0.0,,,
366,2011-12-31,AI FP Equity,46200.0,4.0,,,0.0455,1060000.0,3990000.0,,,0.0465,,0.2254,,,0.0,54666.6667,47.5207,,1.0,0.0,,,
367,2012-12-31,AI FP Equity,49500.0,4.0,,,0.0406,1080000.0,4057500.0,,,0.0414,,0.1964,,,1.0,60500.0,52.0661,,1.0,0.0,,,
368,2013-12-31,AI FP Equity,50250.0,4.0,,9000.0,0.0436,1100000.0,4114800.0,,,0.0445,,0.2066,,,0.0,61700.0,54.5455,,1.0,0.0,,,
369,2014-12-31,AI FP Equity,50300.0,4.0,,9000.0,0.0427,1100000.0,3903600.0,,,0.0434,,0.2091,,,0.0,70300.0,50.0,,1.0,0.0,0.0,,
370,2015-12-31,AI FP Equity,51500.0,6.0,,9000.0,0.0378,1100000.0,4239450.0,,,0.0383,,0.1711,,,0.0,71000.0,56.1983,,1.0,0.0,0.0,,
371,2016-12-31,AI FP Equity,66700.0,4.0,,10000.0,0.0327,1175000.0,4235000.0,,,0.0331,,0.1362,,,0.0,78555.5556,57.0248,,1.0,0.0,0.0,,
372,2017-12-31,AI FP Equity,65200.0,4.0,,10000.0,0.0234,1275000.0,3418000.0,,,0.0236,,0.0991,,0.0,0.0,72597.5401,57.0248,,1.0,0.0,0.0,,
373,2018-12-31,AI FP Equity,66000.0,4.0,,10000.0,0.0217,1325000.0,3276000.0,,,0.022,,0.0936,,0.0,0.0,82298.9336,57.8512,,1.0,0.0,0.0,,
374,2019-12-31,AI FP Equity,67200.0,4.0,,10.0,0.0,1325.0,3331.0,,,0.022,,0.0001,,0.0,0.0,79619.6915,55.7851,,1.0,0.0,0.0,,
375,2005-12-31,ENGI FP Equity,52958.0,,,,,,,,,,,,,,,,21.4876,,,,0.0,,
376,2006-12-31,ENGI FP Equity,50244.0,,,,,,,,,,,,,,,,22.7273,,,,0.0,,
377,2007-12-31,ENGI FP Equity,47560.0,12.0,,,0.0046,327048.0,1264345.0,,,0.0046,,0.0243,,,0.0,,42.562,,,,0.0,,
378,2008-12-31,ENGI FP Equity,200000.0,6.0,,,0.0107,1902669.0,4468442.0,,,0.0107,,0.0679,,,2.0,,48.3471,,,,0.0,,
379,2009-12-31,ENGI FP Equity,200644.0,10.0,,,0.0105,1403227.0,5403088.0,,,0.0105,,0.0663,,,0.0,,49.5868,,,,0.0,,
380,2010-12-31,ENGI FP Equity,218350.0,10.0,,,0.0093,1405469.0,5346354.0,,,0.0094,,0.0603,,,0.0,,50.8264,,,,0.0,,
381,2011-12-31,ENGI FP Equity,218900.0,9.0,,,0.0083,1405469.0,4932619.0,,,0.0083,,0.0538,,,0.0,67584.4167,54.1322,,0.0,0.0,0.0,,
382,2012-12-31,ENGI FP Equity,219330.0,11.0,,,0.0068,1405079.0,4846107.0,,,0.0068,,0.0471,,,0.0,55609.7143,54.1322,,0.0,0.0,0.0,,
383,2013-12-31,ENGI FP Equity,147199.0,10.0,,4533.0,0.0067,1400000.0,4840000.0,,,0.0067,,0.0554,,,0.0,72641.6667,53.3058,,0.0,0.0,0.0,,
384,2014-12-31,ENGI FP Equity,152882.0,13.0,,4533.0,0.0067,1400000.0,3525032.0,,,0.0067,,0.048,,,1.0,82071.8889,52.0661,,0.0,0.0,0.0,,
385,2015-12-31,ENGI FP Equity,154935.0,7.0,,4533.0,0.005,1400000.0,3369830.0,,,0.005,,0.0369,,,0.0,70729.9167,52.8926,,0.0,0.0,0.0,,
386,2016-12-31,ENGI FP Equity,153090.0,8.0,,8109.0,0.0045,1443817.0,2242160.0,,,0.0045,,0.029,,,2.0,63974.2308,56.6116,,0.0,0.0,0.0,,
387,2017-12-31,ENGI FP Equity,155128.0,10.0,95.382,6012.0,0.004,1000000.0,1661187.0,0.0,1983.66,0.004,0.0,0.0233,0.0,0.0,0.0,75597.2069,55.3719,,0.0,0.0,0.0,,
388,2018-12-31,ENGI FP Equity,160301.0,11.0,98.365,6012.0,0.0046,1000000.0,1754530.0,0.0,9.793,0.0046,0.0,0.0244,0.0,0.0,0.0,93758.5252,56.6116,,0.0,0.0,0.0,,
389,2019-12-31,ENGI FP Equity,171103.0,7.0,95.775,6012.0,0.0039,1000000.0,1641760.0,0.0,2225.39,0.0039,0.0,0.0201,0.0,0.0,0.0,103977.2308,55.7851,,0.0,0.0,0.0,,
390,2005-12-31,SAN SM Equity,120047.0,11.0,,,,,,,,,,,,,,,,,,,,,
391,2006-12-31,SAN SM Equity,123731.0,12.0,,,,,,,,,,,,,,,32.0175,,,,,,
392,2007-12-31,SAN SM Equity,131819.0,13.0,,511000.0,0.285,3126000.0,24315000.0,,,,,0.5818,,,2.0,315550.2308,33.3333,,,,,,
393,2008-12-31,SAN SM Equity,170961.0,11.0,,608000.0,0.3466,3595000.0,25489000.0,,,,,0.3911,,0.0,1.0,316416.6667,34.6491,,,,,,
394,2009-12-31,SAN SM Equity,169460.0,11.0,,602000.0,0.2332,3703000.0,25783000.0,,,,,0.5305,,0.0,0.0,315000.0,48.6842,,,,,,
395,2010-12-31,SAN SM Equity,178869.0,11.0,,473000.0,0.1472,3703000.0,22670000.0,,,,,0.4325,,0.0,0.0,296923.0769,52.6316,,,,,,
396,2011-12-31,SAN SM Equity,193349.0,12.0,91.596,548000.0,0.1711,3703000.0,15738000.0,,4401.63,,,0.5045,,0.0,0.0,274583.3333,54.386,,0.0,0.0,,,
397,2012-12-31,SAN SM Equity,186763.0,11.0,93.505,740000.0,0.1131,3703000.0,12230000.0,,5417.03,,,0.3077,,0.0,0.0,212538.4615,54.386,,0.0,0.0,,,
398,2013-12-31,SAN SM Equity,182958.0,12.0,95.766,907000.0,0.0786,2834000.0,8415000.0,,6216.89,,,0.2178,,0.0,3.0,247272.7273,54.386,,0.0,0.0,,,
399,2014-12-31,SAN SM Equity,185405.0,13.0,97.761,348000.0,0.1105,2000000.0,10629000.0,,7761.89,,,0.3082,,0.0,3.0,289500.0,55.7018,,0.0,0.0,,,
400,2015-12-31,SAN SM Equity,193863.0,13.0,97.545,1468000.0,0.0752,2085000.0,14296000.0,,7611.66,,,0.1853,,0.0,4.0,271071.4286,55.7018,11.25,0.0,0.0,,,
401,2016-12-31,SAN SM Equity,188492.0,10.0,96.857,1402000.0,0.093,2000000.0,14110000.0,,8732.3,,1738000.0,0.2172,,0.0,0.0,330666.6667,55.7018,11.25,0.0,0.0,0.0,,
402,2017-12-31,SAN SM Equity,202251.0,12.0,96.19,1505000.0,0.0922,2000000.0,19402000.0,,9834.83,,1738000.0,0.2144,,0.0,1.0,213400.0,57.0175,11.25,0.0,1.0,0.0,,
403,2018-12-31,SAN SM Equity,202713.0,13.0,94.418,1596000.0,0.1048,2541000.0,14025000.0,,10130.0,,1738000.0,0.2385,,0.0,0.0,271529.4118,55.7018,11.25,0.0,1.0,1.0,,
404,2019-12-31,SAN SM Equity,196419.0,13.0,93.775,1773000.0,0.0861,2541000.0,14550000.0,,9777.01,,1738000.0,0.205,,0.0,1.0,309687.5,55.7018,11.25,0.0,1.0,1.0,,
405,2005-12-31,VIV FP Equity,34031.0,5.0,,,,,,,,,,,,,,,,,,,,,
406,2006-12-31,VIV FP Equity,34694.0,6.0,,,,,,,,,,,,,,,29.7521,,,,,,
407,2007-12-31,VIV FP Equity,37223.0,3.0,,,0.4216,860000.0,21990915.0,,,0.4353,,1.3644,,,2.0,95947.7143,38.0165,0.75,,,,,
408,2008-12-31,VIV FP Equity,43208.0,4.0,,,0.1498,885800.0,12873384.0,,,0.1596,,0.4779,,,1.0,91895.8182,45.4545,1.75,,,,,
409,2009-12-31,VIV FP Equity,49004.0,3.0,,,0.1259,912400.0,8605343.0,,,0.134,,0.4118,,,0.0,95439.0769,46.6942,2.75,,,,,
410,2010-12-31,VIV FP Equity,51272.0,3.0,,,0.1741,912400.0,11462321.0,,,0.191,,0.503,,,1.0,74767.0667,49.1736,3.75,0.0,0.0,,,
411,2011-12-31,VIV FP Equity,58318.0,3.0,,,0.2543,1000000.0,17474462.0,,,0.2738,,0.7791,,,1.0,106863.6364,50.4132,4.75,0.0,0.0,,,
412,2012-12-31,VIV FP Equity,58000.0,3.0,,,0.3539,796032.0,17802551.0,,,0.2738,,1.3018,,,7.0,93722.0769,50.4132,5.75,0.0,0.0,,,
413,2013-12-31,VIV FP Equity,51634.0,4.0,,,0.1058,700000.0,2750000.0,,,0.2738,,0.2804,,,0.0,82354.3333,52.8926,6.75,0.0,0.0,,,
414,2014-12-31,VIV FP Equity,33558.0,6.0,,,0.143,1350000.0,3614000.0,,,0.143,,0.3758,,,4.0,113404.7333,50.4132,1.0,0.0,0.0,,,
415,2015-12-31,VIV FP Equity,16395.0,5.0,,21866.0,0.1415,900000.0,4632500.0,,,0.1415,,0.3408,,,3.0,70098.0,50.4132,2.0,0.0,0.0,,,
416,2016-12-31,VIV FP Equity,22603.0,4.0,,24359.0,0.2546,1200000.0,7608751.0,,,0.2604,,0.5314,,,0.0,80500.0,50.4132,3.0,0.0,0.0,0.0,,
417,2017-12-31,VIV FP Equity,22777.0,4.0,,24831.0,0.0631,1200000.0,2400000.0,,,0.0654,,0.1083,,0.0,2.0,70022.3496,54.1322,3.0,0.0,0.0,0.0,,
418,2018-12-31,VIV FP Equity,41600.0,4.0,,415015.0,0.2212,1400000.0,8516250.0,,,0.0654,,0.3529,,0.0,0.0,54717.5909,56.6116,5.0,0.0,0.0,0.0,,
419,2019-12-31,VIV FP Equity,44641.0,3.0,,25372.0,0.2089,1400000.0,9895000.0,,,0.0654,,0.3364,,0.0,0.0,83461.5385,55.3719,6.0,0.0,0.0,0.0,,
420,2005-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
421,2006-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
422,2007-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
423,2008-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
424,2009-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
425,2010-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,,,,,,,
426,2011-12-31,VNA GR Equity,,,,,,,,,,,,,,,,,3.3058,,0.0,0.0,,,
427,2012-12-31,VNA GR Equity,,7.0,,,,,,,,,,,,,,,6.6116,,0.0,0.0,,,
428,2013-12-31,VNA GR Equity,,4.0,,30909.0,-2.673,750000.0,3578284.0,,,,,7.843,,,1.0,106552.778,7.438,3.0,0.0,0.0,,,
429,2014-12-31,VNA GR Equity,,5.0,,38545.0,-3.715,900000.0,3580000.0,,,,0.0,6.142,,,0.0,115185.222,8.6777,4.0,1.0,0.0,,,
430,2015-12-31,VNA GR Equity,6368.0,4.0,,38702.0,-0.971,900000.0,4414808.0,,,,0.0,3.31,,,1.0,122179.462,36.7769,5.0,1.0,0.0,0.0,,
431,2016-12-31,VNA GR Equity,7437.0,4.0,,39446.0,-0.378,1000000.0,4820000.0,,,,0.0,3.296,,,0.0,141538.462,38.0165,6.0,1.0,0.0,0.0,,
432,2017-12-31,VNA GR Equity,8448.0,4.0,,24006.0,-0.386,1150000.0,4970000.0,,,,0.0,3.169,,0.0,0.0,148611.167,47.1074,7.0,1.0,0.0,1.0,,
433,2018-12-31,VNA GR Equity,9923.0,4.0,,26651.0,-0.343,1150000.0,5324767.0,,,,0.0,2.621,,0.0,4.0,124404.786,52.0661,0.583,1.0,0.0,1.0,,
434,2019-12-31,VNA GR Equity,10345.0,4.0,,27453.0,-0.357,1150000.0,5245000.0,,,,0.0,2.61,,0.0,2.0,149166.667,53.719,1.583,1.0,0.0,1.0,,
435,2005-12-31,BN FP Equity,,,,,,,,,,,,,,,,,,,,,,,
436,2006-12-31,BN FP Equity,88124.0,6.0,,,,,,,,,,,,,,,37.6033,,,,,,
437,2007-12-31,BN FP Equity,76044.0,5.0,,,0.1452,990920.0,4964928.0,,,0.149,,0.4234,,,1.0,38200.0,40.4959,,,,,,
438,2008-12-31,BN FP Equity,80143.0,6.0,,,0.2366,1050000.0,9275490.8995,,,0.245,,0.6402,,,4.0,43111.1111,50.4132,,,,,,
439,2009-12-31,BN FP Equity,80976.0,6.0,,,0.2084,1050000.0,8532530.0,,,0.2162,,0.5292,,,1.0,49800.0,52.4793,,,,,,
440,2010-12-31,BN FP Equity,85073.0,6.0,,,0.1215,1050000.0,5972750.0,,,0.1255,,0.3169,,,0.0,42909.0909,52.0661,,0.0,0.0,,,
441,2011-12-31,BN FP Equity,87164.0,5.0,,,0.1247,1050000.0,6296250.0,,,0.1289,,0.3261,,,0.0,32500.0,52.8926,,0.0,0.0,,,
442,2012-12-31,BN FP Equity,86555.0,6.0,,,0.0991,1050000.0,5928274.0,,,0.1025,,0.268,,,0.0,36785.7143,58.6777,,0.0,0.0,,,
443,2013-12-31,BN FP Equity,104642.0,6.0,,,0.0822,1050000.0,5056825.0,,,0.0851,,0.2216,,,0.0,46545.4545,59.0909,,0.0,0.0,,,
444,2014-12-31,BN FP Equity,99927.0,6.0,,,0.069,2048625.0,4109735.0,,,0.0714,,0.1843,,,3.0,49916.6667,56.1983,,0.0,0.0,,,
445,2015-12-31,BN FP Equity,99771.0,5.0,,4620.0,0.0755,1000000.0,6101753.0,,,0.0781,,0.2004,,,0.0,53416.6667,54.5455,,0.0,0.0,,,
446,2016-12-31,BN FP Equity,99091.0,6.0,,4620.0,0.0568,1000000.0,4240000.0,,,0.0592,,0.137,,,0.0,57250.0,52.8926,,0.0,0.0,0.0,,
447,2017-12-31,BN FP Equity,104843.0,5.0,,4620.0,0.0691,1000000.0,5151333.0,,,0.0721,,0.16,,0.0,2.0,51723.1853,52.0661,,0.0,0.0,1.0,,
448,2018-12-31,BN FP Equity,105783.0,5.0,,7347.0,0.0546,1000000.0,2807000.0,,,0.0567,,0.1353,,0.0,0.0,169444.7307,53.719,,0.0,0.0,0.0,,
449,2019-12-31,BN FP Equity,102449.0,5.0,,7402.0,0.0324,1000000.0,2050000.0,,,0.0337,,0.0752,,0.0,0.0,249164.375,53.3058,,0.0,0.0,0.0,,
450,2005-12-31,BNP FP Equity_,101917.0,4.0,,,,,,,,,,,,,,,23.6842,,,,,,
451,2006-12-31,BNP FP Equity_,142652.0,4.0,,,,,,,,,,,,,,,35.0877,,,,,,
452,2007-12-31,BNP FP Equity_,153648.0,5.0,,,0.0672,900000.0,8977899.0,,,,,0.1171,,,0.0,62266.0,35.0877,,,,,,
453,2008-12-31,BNP FP Equity_,173188.0,5.0,,,0.0616,945833.0,8338982.0,,,,,0.1247,,,2.0,71305.25,37.2807,,,,,,
454,2009-12-31,BNP FP Equity_,201740.0,4.0,,,0.027,950000.0,4218407.0,,,,,0.045,,,0.0,70746.5,40.7895,,,,,,
455,2010-12-31,BNP FP Equity_,205348.0,6.0,,,0.0169,950000.0,3719621.0,,,,,0.0297,,,0.0,46657.7222,53.9474,,,,,,
456,2011-12-31,BNP FP Equity_,198423.0,4.0,,,0.0298,1762500.0,5236710.0,,,,,0.0519,,,5.0,47382.0,57.8947,11.3333,0.0,0.0,,,
457,2012-12-31,BNP FP Equity_,188551.0,4.0,,,0.0321,1150000.0,6170777.0,,,,,0.0558,,,0.0,45277.5,56.5789,1.0833,0.0,0.0,,,
458,2013-12-31,BNP FP Equity_,184545.0,4.0,,,0.0426,1250000.0,7920414.0,,,,,0.0771,,,0.0,53796.375,57.8947,1.0833,0.0,0.0,,,
459,2014-12-31,BNP FP Equity_,187903.0,4.0,95.812,,0.0324,1250000.0,7198465.0,,773.265,,,0.0711,,,3.0,59411.0625,57.0175,1.0833,0.0,0.0,,,
460,2015-12-31,BNP FP Equity_,189077.0,2.0,97.348,4568.0,0.0161,1250000.0,4128396.0,,642.893,,,0.0295,,0.0,1.0,61841.8667,57.0175,1.0833,0.0,0.0,0.0,,
461,2016-12-31,BNP FP Equity_,192418.0,4.0,95.488,4626.0,0.0264,1562000.0,6870626.0,,655.922,,,0.0472,,0.0,0.0,86666.8,54.386,1.0833,0.0,1.0,0.0,,
462,2017-12-31,BNP FP Equity_,196128.0,5.0,98.823,6127.0,0.0279,1562000.0,7247145.0,,702.058,,,0.0506,,0.0,0.0,86666.7333,54.8246,1.0833,0.0,1.0,0.0,,
463,2018-12-31,BNP FP Equity_,202624.0,4.0,98.448,6507.0,0.0364,1562000.0,5938047.0,,690.278,,,0.067,,0.0,0.0,81249.9375,55.7018,1.0833,0.0,1.0,1.0,,
464,2019-12-31,BNP FP Equity_,198816.0,5.0,99.84,6507.0,0.02,1562000.0,5455103.0,,768.224,,,0.0356,,0.0,0.0,92857.1429,53.0702,1.0833,0.0,1.0,1.0,,
465,2005-12-31,EL FP Equity,,,,,,,,,,,,,,,,,,,,,,,
466,2006-12-31,EL FP Equity,21000.0,2.0,,,,,,,,,,,,,,,33.4711,,,,,,
467,2007-12-31,EL FP Equity,22861.0,4.0,,,0.1785,500689.0,1458464.0,,,0.2023,,0.2185,,,0.0,21791.6667,34.7107,,,,,,
468,2008-12-31,EL FP Equity,23081.0,4.0,,,0.266,700017.0,2089087.0,,,0.3024,,0.3115,,,1.0,23050.0,38.0165,,,,,,
469,2009-12-31,EL FP Equity,23578.0,4.0,,,0.3823,721013.0,3129335.0,,,0.4333,,0.4589,,,2.0,21226.6667,40.0826,,,,,,
470,2010-12-31,EL FP Equity,24946.0,2.0,,,0.2822,1150000.0,2630457.0,,,0.3128,,0.3623,,,2.0,27615.3846,38.843,,0.0,0.0,,,
471,2011-12-31,EL FP Equity,33530.0,3.0,,,0.1969,650000.0,2021000.0,,,0.217,,0.3623,,,0.0,27330.7692,38.843,,0.0,0.0,,,
472,2012-12-31,EL FP Equity,50668.0,5.0,,,0.1087,800000.0,1653450.0,,,0.1185,,0.1378,,,0.0,24733.3333,47.5207,,0.0,0.0,,,
